System ID,System Name,System X,System Y,Link South (Down),Link East (Left),Link West (Right),Link North (Up),Star 1 ID,Star 1 Size,Star 1 Color,Star 1 Spectral Class,Star 1 Heat (0-10),Star 1 Flares (0-10),Star 1 Special,Star 1 Name,System Type*,Star 1 X,Star 1 Y,Star 2 ID,Star 2 Size,Star 2 Color,Star 2 Spectral Class,Star 2 Heat (0-10),Star 2 Name,Star 2 X,Star 2 Y,Binary Type*,Accretion Disk ID,ID Carryover,Accretion Disk Heat (0-10),Star 3 ID,Star 3 Size,Star 3 Color,Star 3 Spectral Class,Star 3 Heat (0-10),Star 3 Flares (0-10),Star 3 Name,Star 3 X,Star 3 Y,Plasma 0-10,Dustiness 0-10,Ambient Ionization 0-10,System Baseline Heat,"Asteroids (CSM, SML) 0-10",Roid Ice?,Sensor Interference 0-10,Turbulence 0-10,Charge Storms 0-10,Heat Storms 0-10,Combo Storms 0-10,Total Flares 0-10,Burn Rate 0-10,Planet 1 Exists?,Planet 1 ID,Planet 1 Name,Planet 1 Volcanism 0-10,(Planet 1 Roid Type),Planet 1 Size,Planet 1 Gravity,Planet 1 Tidal Lock?,Planet 1 Atmosph. Thickness 0-10,Planet 1 O2 0-10,Planet 1 CO2 0-10,Planet 1 Flamm. 0-10,Planet 1 Toxins 0-10,Planet 1 Equatorial / Dayside Temp,Planet 1 Polar / Nightside Temp,Planet 1 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 1 Polar / Nightside Volatiles Desc,Planet 1 Clouds Desc,Planet 1 Type,Planet 1 Geographic Features,Planet 1 Activity,Planet 1 X,Planet 1 Y,Planet 2 Exists?,Planet 2 ID,Planet 2 Name,Planet 2 Volcanism 0-10,(Planet 2 Roid Type),Planet 2 Size,Planet 2 Gravity,Planet 2 Tidal Lock?,Planet 2 Atmosph. Thickness 0-10,Planet 2 O2 0-10,Planet 2 CO2 0-10,Planet 2 Flamm. 0-10,Planet 2 Toxins 0-10,Planet 2 Equatorial / Dayside Temp,Planet 2 Polar / Nightside Temp,Planet 2 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 2 Polar / Nightside Volatiles Desc,Planet 2 Clouds Desc,Planet 2 Type,Planet 2 Geographic Features,Planet 2 Activity,Planet 2 X,Planet 2 Y,Planet 3 Exists?,Planet 3 ID,Planet 3 Name,Planet 3 Total Heat,Planet 3 Volcanism 0-10,(Planet 3 Roid Type),Planet 3 Size,Planet 3 Gravity,Planet 3 Tidal Lock?,Planet 3 Atmosph. Thickness 0-10,Planet 3 O2 0-10,Planet 3 CO2 0-10,Planet 3 Flamm. 0-10,Planet 3 Toxins 0-10,Planet 3 Equatorial / Dayside Temp,Planet 3 Polar / Nightside Temp,Planet 3 Cloud Density 0-10,Planet 3 Equatorial / Dayside Volatiles Desc,Planet 3 Polar / Nightside Volatiles Desc,Planet 3 Clouds Desc,Planet 3 Type,Planet 3 Geographic Features,Planet 3 Activity,Planet 3 X,Planet 3 Y,Moon 1 Exists?,Moon 1 ID,Moon 1 Planet,Moon 1 Name,Moon 1 Size,Moon 1 Gravity,Moon 1 Volcanism,Moon 1 Atmosph. Thickness 0-10,Moon 1 O2 0-10,Moon 1 CO2 0-10,Moon 1 Flamm. 0-10,Moon 1 Toxins 0-10,Moon 1 Equatorial Temp,Moon 1 Polar Temp,Moon 1 Cloud Density 0-10,Moon 1 Equatorial Volatiles Desc,Moon 1 Polar Volatiles Desc,Moon 1 Clouds Desc,Moon 1 Type,Moon 1 Geographic Features,Moon 1 Activity,Moon 1 X,Moon 1 Y,Moon 2 Exists?,Moon 2 ID,Moon 2 Planet,Moon 1 Category,Moon 2 Name,Moon 2 Size,Moon 2 Gravity,Moon 2 Volcanism,Moon 2 Atmosph. Thickness 0-10,Moon 2 O2 0-10,Moon  CO2 0-10,Moon 2 Flamm. 0-10,Moon 2 Toxins 0-10,Moon 2 Equatorial Temp,Moon 2 Polar Temp,Moon 2 Cloud Density 0-10,Moon 2 Equatorial Volatiles Desc,Moon 2 Polar Volatiles Desc,Moon 2 Clouds Desc,Moon 2 Type,Moon 2 Geographic Features,Moon 2 Activity,Moon 2 X,Moon 2 Y,Biggest GG Planet #,Trojans Exist?,(Trojans Roid Type),Leading Trojans ID,Leading Trojans Name,Leading Trojan X,Leading Trojans Y,Trailing Trojans ID,Trailing Trojans Name,Trailing Trojans X,Trailing Trojans Y,Comet 1 Exists?,Comet 1 Graphic Tail Direction,Comet 1 ID,Comet 1 X,Comet 1 Y,Comet 2 Exists?,Comet 2 Graphic Tail Direction,Comet 2 ID,Comet 2 X,Comet 2 Y
378,DSN-3789,234,348,360,377,379,396,1587,Dwarf,Yellow,G,3,5,-,DSN-3789,Single,0,0,,,Brown,Br.,,,,,,,1587,,,,Brown,Br.,,,,,,0,0,0,0,10,No Ice,3,0,0,0,0,2,0,Exists,1588,DSN-3789 I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,191,-23,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1589,DSN-3789 II,1,,Icy Met.,Medium,Micro,0,,,,,,,,,Surface Ice and Subsurface Ocean,,,Icy Asteroid,"Rocky Surface, Ice",Rotation,-797,-98,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
379,DSN-3798,294,353,361,378,,,1590,Dwarf,Blue-White,A,5,5,-,DSN-3798,Single,0,0,,,Red,M,,,,,,,1590,,,,Orange,K,,,,,,0,0,0,0,7,No Ice,2,0,0,0,0,2,0,Exists,1591,DSN-3798 I,,Metallic,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,118,-8,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1592,DSN-3798 II,3,,Silicate,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,759,-438,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,337.5,1593,138,-59
380,DSN-3808,-478,106,,,381,398,1594,Dwarf,Red,M,1,10,-,DSN-3808 Alpha,Triple,193,135,1595,Dwarf,Red,M,1,DSN-3808 Beta,-193,-135,Detached,,1595,,1596,Dwarf,Red,M,1,10,DSN-3808 Gamma,779,0,0,0,0,0,4,Ice,1,0,0,0,0,10,0,Exists,1597,DSN-3808 Alpha I,,Carbonaceous,Medium,Micro,1,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,281,176,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1598,DSN-3808 Gamma I,7,,,Large,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",882,-35,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,157.5,1599,-400,-21,Exists,112.5,1600,101,278
381,DSN-3814,-423,95,363,380,,399,1601,Hole,Black,BH.,0,0,Black Hole,DSN-3814 Alpha,Binary,178,-220,1602,Dwarf,Yellow,G,3,DSN-3814 Beta,-356,440,Detached,,1602,,,,Red,M,,,,,,0,0,0,0,10,No Ice,3,0,0,0,0,2,0,Exists,1603,DSN-3814 Alpha I,,,Large,Massive,0,11,10,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",202,-24,Exists,1604,DSN-3814 Beta I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-308,543,Exists,1605,DSN-3814 Beta II,7,10,,Small,Light,0,2,0,2,0,2,8,7,2,-,,Sparse Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",-565,512,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
382,DSN-3825,-355,113,364,,383,400,1606,Dwarf,Red,M,1,10,-,DSN-3825,Single,0,0,,,Blue,B,,,,,,,1606,,,,Yellow,G,,,,,,0,0,0,0,9,Ice,2,0,0,0,0,3,0,Exists,1607,DSN-3825 I,,Carbonaceous,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,219,-8,Exists,1608,DSN-3825 II,,,Large,Massive,0,11,1,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",442,398,Exists,1609,DSN-3825 III,0,,,Medium,Massive,0,11,2,2,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",-762,-262,Exists,1610,2,DSN-3825 II a,Micro,Micro,0,,,,,,0,0,,Surface Ice,,,Icy Minimoon,"Gravitational Rounding, Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",451,359,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
383,DSN-3835,-300,117,365,382,,401,1611,Dwarf,Yellow,G,3,5,-,DSN-3835 Alpha,Binary,-111,-341,1612,Dwarf,Brown,Br.,0,DSN-3835 Beta,111,341,Detached,,1612,,,,Red,M,,,,,,0,0,0,0,10,No Ice,3,0,0,0,0,2,0,Exists,1613,DSN-3835 Alpha I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-177,-465,Exists,1614,DSN-3835 Beta I,,,Small,Massive,0,11,0,0,1,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",11,385,Exists,1615,DSN-3835 Beta II,7,,,Large,Massive,0,11,7,5,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-113,317,Exists,1616,3,DSN-3835 Beta II a,Micro,Micro,10,,,,,,7,6,,-,,,Minimoon,Rocky Surface,"Synchronized Rotation, Sunrises, Sunsets",-145,292,-,,,,,,,,,,,,,,,,,,,,,,,,3,Exist,Icy Carb.,1617,DSN-3835 Beta II Gr.,19,135,1618,DSN-3835 Beta II Tr.,-21,523,-,,,,,-,,,,
384,DSN-3840,-283,183,366,,385,402,1619,Dwarf,Red,M,1,10,-,DSN-3840 Alpha,Binary,148,-839,1620,Dwarf,Red,M,1,DSN-3840 Beta,-148,839,Detached,,1620,,,,Brown,Br.,,,,,,0,0,0,0,2,Ice,1,0,0,0,0,7,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1621,DSN-3840 Beta I,5,,Medium,Medium,0,5,4,1,0,3,2,1,3,Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",-68,1086,-,,,,,,,,,,,,,,,,,,,,,,,,,Exists,1622,2,DSN-3840 Beta I a,,,,,,,,,,,,,,,Icy Ring,"Rocks, Boulders, Dust, Ice Chunks, Ice Dust, Gaps, Ringlets, Spiral Waves, Clusters, Clumps, Shepherd Moons, Gap Moonlets, Propeller Moonlets",,-104,1068,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,180,1624,-377,847,-,,,,
385,DSN-3855,-258,171,367,384,386,,1625,Dwarf,Red,M,1,10,-,DSN-3855,Single,0,0,,,Yellow,G,,,,,,,1625,,,,Red,M,,,,,,0,0,0,0,3,Ice,1,0,0,0,0,3,0,Exists,1626,DSN-3855 I,,,Small,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-22,-126,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,112.5,1627,-42,116,-,,,,
386,DSN-3862,-209,241,368,385,387,404,1628,Giant,Blue-Violet,O,9,5,-,DSN-3862 Alpha,Triple,-6,51,1629,Dwarf,Red,M,1,DSN-3862 Beta,12,-101,Detached,,1629,,1630,Dwarf,Red,M,1,10,DSN-3862 Gamma,557,405,0,0,0,0,7,No Ice,2,0,0,0,0,8,0,Exists,1631,DSN-3862 AB I,,,Small,Massive,0,11,10,5,0,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",81,236,Exists,1632,DSN-3862 AB II,,,Small,Massive,0,11,8,7,0,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",-352,75,Exists,1633,DSN-3862 Gamma I,10,10,,Large,Heavy,0,5,0,5,0,5,12,11,3,Global Lava Lakes,,Abundant Ash Clouds,Volcanic Planet,"Volcanoes, Mountains, Plains, Lava Lakes, Islands, Dunes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Volcanic Eruptions, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards",434,340,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,315,1634,111,-138,Exists,22.5,1635,678,441
387,DSN-3872,-168,240,,386,388,405,1636,Dwarf,Red,M,1,10,-,DSN-3872,Single,0,0,,,Yellow,G,,,,,,,1636,,,,Red,M,,,,,,0,0,0,0,8,Ice,2,0,0,0,0,3,0,Exists,1637,DSN-3872 I,1,,Medium,Medium,0,5,1,0,0,1,3,2,1,Global Water-Ice Glaciers,,Sparse Water Clouds,Mixed Planet,"Mountains, Plains, Dunes, Water-Ice Glaciers, Volcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Wind, Dust Devils, Dust Storms",-83,63,Exists,1638,DSN-3872 II,,,Medium,Massive,0,11,1,7,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",235,-205,Exists,1639,DSN-3872 III,0,,,Medium,Massive,0,11,0,5,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",-820,14,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
388,DSN-3881,-154,296,,387,389,406,1640,Dwarf,Red,M,1,10,-,DSN-3881 Alpha,Triple,-70,-81,1641,Dwarf,Yellow,G,3,DSN-3881 Beta,70,81,Detached,,1641,,1642,Dwarf,Red,M,1,10,DSN-3881 Gamma,732,-210,0,0,0,0,4,No Ice,1,0,0,0,0,8,0,Exists,1643,DSN-3881 AB I,,,Large,Massive,0,11,0,0,4,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",275,165,Exists,1644,DSN-3881 AB II,,,Small,Massive,0,11,9,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",414,81,Exists,1645,DSN-3881 Gamma I,8,10,,Small,Light,0,3,0,0,0,3,8,7,4,-,,Abundant Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Atmospheric Water Rain, Tornadoes, Storms",844,-186,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
389,DSN-3898,-74,298,371,388,390,407,1646,Dwarf,Red,M,1,10,-,DSN-3898 Alpha,Binary,282,-5,1647,Dwarf,Red,M,1,DSN-3898 Beta,-282,5,Detached,,1647,,,,Red,M,,,,,,0,0,0,0,4,Ice,1,0,0,0,0,7,0,Exists,1648,DSN-3898 Alpha I,9,,Small,Light,0,3,2,0,0,3,3,2,6,Equatorial Water Ocean,Polar Water-Ice Shell,Abundant Water Clouds,Oceanic Planet,"Water Ocean, Islands, Polar Water-Ice Caps","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Water Rain, Fog, Water-Spouts, Lightning, Sea Storms, Hurricanes, Tsunamis, Landslides, Sinkholes, Water Dew, Water Snow, Water Frost, Water Hail, Ice Calving, Water-Icebergs, Blizzards, Snow Devils",214,82,Exists,1649,DSN-3898 Beta I,,,Medium,Massive,0,11,0,7,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-356,-101,-,,,,,,,,,,,,,,,,,,,,,,,,,Exists,1650,1,DSN-3898 Alpha I a,Small,Light,10,3,2,1,0,3,3,2,8,,Deep Polar Ammonia Oceans,Total Ammonia Cloud Cover,Shrouded Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Volcanoes, Ammonia Lakes, Ammonia Rivers, Canyons, Ammonia Oceans","Synchronized Rotation, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Ammonia Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Ammonia Dew, Hurricanes, Tsunamis, Sea Storms, Ammonia-Spouts",254,86,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,90,1651,19,53,-,,,,
390,DSN-3901,-26,302,372,389,,,1652,Dwarf,Brown,Br.,0,0,-,DSN-3901,Single,0,0,,,Red,M,,,,,,,1652,,,,Red,M,,,,,,0,0,0,0,3,Ice,1,0,0,0,0,0,0,Exists,1653,DSN-3901 I,,,Medium,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",-169,-201,Exists,1654,DSN-3901 II,4,,Small,Light,0,2,1,2,0,1,1,0,3,Global Water-Ice Shell,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",-484,484,-,,,,,,,,,,,,,,,,,,,,,,,,,Exists,1655,1,DSN-3901 I a,Micro,Micro,10,,,,,,1,0,,Surface Ice,,,Icy Minimoon,"Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",-159,-162,-,,,,,,,,,,,,,,,,,,,,,,,,1,Exist,Icy Sil.,1656,DSN-3901 I Gr.,90,-247,1657,DSN-3901 I Tr.,-259,46,-,,,,,-,,,,
391,DSN-3915,32,318,373,,392,409,1658,Dwarf,Red,M,1,10,-,DSN-3915,Single,0,0,,,Blue-Violet,O,,,,,,,1658,,,,Red,M,,,,,,0,0,0,0,0,Ice,0,0,0,0,0,3,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1659,DSN-3915 I,,,Medium,Massive,0,11,4,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",327,-327,-,,,,,,,,,,,,,,,,,,,,,,,,,Exists,1660,2,DSN-3915 I a,Small,Light,10,3,0,1,3,3,1,0,3,Global Sulfuric-Acid-Ice Shell and Subsurface Ocean,,Abundant Sulfuric-Acid Clouds,Ice-Shell Moon,"Gravitational Rounding, Mountains, Plains, Subsurface Sulfuric-Acid Ocean, Sulfuric-Acid Cryovolcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Sulfuric-Acid-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Sulfuric-Acid Snow, Sulfuric-Acid Frost, Avalanches",289,-339,-,,,,,,,,,,,,,,,,,,,,,,,,2,Exist,Ice,1661,DSN-3915 I Gr.,447,120,1662,DSN-3915 I Tr.,-120,-447,-,,,,,-,,,,
392,DSN-3920,47,312,374,391,393,410,1663,Giant,Blue-Violet,O,9,5,Debris Disk,DSN-3920,Single,0,0,,,Red,M,,,,,,,1663,,,,Red,M,,,,,,0,10,0,0,10,No Ice,5,0,0,0,0,2,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1664,DSN-3920 I,,Carbonaceous,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,43,-617,Exists,1665,DSN-3920 II,7,,Carbonaceous,Small,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-203,758,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,112.5,1666,-58,100,-,,,,
393,DSN-3937,105,279,375,392,394,,1667,Giant,Blue,B,7,5,-,DSN-3937 Alpha,Binary,-225,158,1668,Dwarf,Red,M,1,DSN-3937 Beta,451,-315,Detached,,1668,,,,Red,M,,,,,,0,0,0,0,4,No Ice,1,0,0,0,0,5,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1669,DSN-3937 Beta I,,,Large,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",473,-203,Exists,1670,DSN-3937 Beta II,10,,,Large,Massive,0,11,0,4,0,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",651,-153,Exists,1671,3,DSN-3937 Beta II a,Micro,Micro,10,,,,,,10,9,,-,,,Minimoon,"Gravitational Rounding, Rocky Surface","Synchronized Rotation, Sunrises, Sunsets",615,-171,-,,,,,,,,,,,,,,,,,,,,,,,,3,Exist,Icy Carb.,1672,DSN-3937 Beta II Gr.,411,-61,1673,DSN-3937 Beta II Tr.,691,-407,Exists,270,1674,10,-570,Exists,22.5,1675,276,-257
394,DSN-3946,146,295,376,393,,412,1676,Giant,Pre-Main,PMS.,1,10,Protoplanetary Disk,DSN-3946 Alpha,Binary,-86,40,1677,Dwarf,Pre-Main,PMS.,9,DSN-3946 Beta,172,-80,Detached,,1677,,,,Pre-Main,PMS.,,,,,,10,10,0,10,10,No Ice,8,10,0,0,0,5,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,1678,DSN-3946 Beta I,,Carbonaceous,Small,Micro,1,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,236,-11,Exists,1679,DSN-3946 AB I,10,,Carbonaceous,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,506,-280,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,67.5,1680,206,254,Exists,247.5,1681,-187,-963
